user_id,skill_id,correct
5035764.0,82,1.0
5035764.0,83,1.0
5035764.0,84,1.0
5035764.0,85,1.0
5035764.0,86,1.0
5035764.0,87,1.0
5035764.0,88,1.0
5035764.0,89,0.0
5035764.0,90,1.0
5035764.0,91,1.0
5035764.0,92,1.0
5035764.0,93,1.0
5035764.0,94,1.0
5035764.0,95,1.0
5035764.0,96,0.0
5035764.0,97,1.0
5035764.0,98,1.0
5035764.0,99,1.0
5035764.0,100,1.0
5035764.0,101,1.0
5035764.0,102,0.0
5035764.0,103,1.0
5035764.0,104,1.0
5035764.0,105,1.0
5035764.0,106,0.0
5035764.0,107,1.0
5035764.0,108,1.0
5035764.0,109,1.0
5035764.0,110,1.0
5035764.0,111,0.0
5035764.0,112,0.0
5035764.0,113,0.0
5035764.0,114,0.0
5035764.0,115,0.0
5035764.0,116,1.0
5035764.0,117,1.0
5035764.0,118,1.0
5035764.0,119,1.0
5035764.0,120,0.0
5035764.0,121,1.0
5035764.0,122,1.0
5035764.0,123,1.0
5035764.0,124,1.0
5035764.0,125,1.0
5035764.0,126,1.0
5035764.0,127,1.0
5035764.0,128,1.0
5035764.0,129,1.0
5035764.0,130,0.0
5035764.0,131,1.0
5035764.0,132,1.0
5035764.0,133,1.0
5035764.0,134,1.0
5035764.0,135,1.0
5035764.0,136,1.0
5035764.0,137,1.0
5035764.0,138,0.0
5035764.0,139,0.0
5035764.0,140,1.0
5035764.0,141,1.0
5035764.0,142,1.0
5035764.0,143,1.0
5035764.0,144,1.0
5035764.0,145,1.0
5035764.0,146,1.0
5035764.0,147,1.0
5035764.0,148,1.0
5035764.0,149,0.0
5035764.0,150,0.0
5035764.0,151,1.0
5035764.0,152,0.0
5035764.0,153,1.0
5035764.0,154,1.0
5035764.0,155,1.0
5035764.0,156,1.0
5035764.0,157,1.0
5035764.0,158,1.0
5035764.0,159,1.0
5035764.0,160,1.0
5035764.0,161,1.0
5035764.0,162,1.0
5035764.0,163,1.0
5035764.0,164,0.0
5035764.0,165,0.0
5035764.0,166,1.0
5035764.0,167,1.0
5035764.0,168,0.0
5035764.0,169,0.0
6862253.0,0,1.0
6862253.0,1,1.0
6862253.0,2,1.0
6862253.0,3,1.0
6862253.0,4,0.0
6862253.0,5,1.0
6862253.0,6,1.0
6862253.0,7,1.0
6862253.0,8,1.0
6862253.0,9,0.0
6862253.0,10,0.0
6862253.0,11,1.0
6862253.0,12,0.0
6862253.0,13,0.0
6862253.0,14,0.0
6862253.0,15,0.0
6862253.0,16,0.0
6862253.0,17,0.0
6862253.0,18,0.0
6862253.0,19,0.0
6862253.0,20,0.0
6862253.0,21,0.0
6862253.0,22,1.0
6862253.0,23,0.0
6862253.0,24,0.0
6862253.0,25,1.0
6862253.0,26,1.0
6862253.0,27,1.0
6862253.0,28,1.0
11181897.0,0,1.0
11181897.0,1,1.0
11181897.0,2,1.0
11181897.0,3,1.0
11181897.0,4,1.0
11181897.0,5,1.0
11181897.0,6,1.0
11181897.0,7,1.0
11181897.0,8,1.0
11181897.0,9,1.0
11181897.0,10,1.0
11181897.0,11,1.0
11181897.0,12,1.0
11181897.0,13,1.0
11181897.0,14,1.0
11181897.0,15,1.0
13415635.0,0,1.0
13415635.0,1,1.0
13415635.0,2,1.0
13415635.0,3,0.0
13415635.0,4,1.0
5618008.0,0,1.0
5618008.0,1,1.0
5618008.0,2,1.0
5618008.0,3,1.0
5618008.0,4,1.0
10164864.0,0,1.0
10164864.0,1,1.0
10164864.0,2,1.0
10164864.0,3,1.0
10164864.0,4,1.0
6085677.0,0,1.0
6085677.0,1,1.0
6085677.0,2,1.0
6085677.0,3,1.0
6085677.0,4,1.0
6085677.0,5,1.0
6085677.0,6,1.0
6085677.0,7,0.0
6085677.0,8,1.0
6085677.0,9,1.0
6085677.0,10,0.0
6085677.0,11,1.0
6085677.0,12,0.0
6085677.0,13,1.0
6085677.0,14,0.0
6085677.0,15,1.0
6085677.0,16,0.0
6085677.0,17,0.0
6085677.0,18,0.0
6085677.0,19,0.0
6085677.0,20,0.0
6085677.0,21,0.0
6085677.0,22,0.0
6085677.0,23,0.0
6085677.0,24,0.0
6085677.0,25,1.0
6085677.0,26,1.0
6085677.0,27,1.0
6085677.0,28,1.0
6085677.0,29,1.0
6085677.0,30,1.0
6085677.0,31,1.0
6085677.0,32,1.0
6085677.0,33,1.0
6085677.0,34,1.0
6085677.0,35,1.0
6085677.0,36,1.0
6085677.0,37,1.0
6085677.0,38,1.0
6085677.0,39,1.0
6085677.0,40,1.0
6085677.0,41,0.0
6085677.0,42,0.0
6085677.0,43,1.0
6085677.0,44,1.0
6085677.0,45,1.0
6085677.0,46,1.0
6085677.0,47,1.0
6085677.0,48,1.0
6085677.0,49,1.0
6085677.0,50,1.0
6085677.0,51,1.0
6085677.0,52,0.0
467394.0,0,1.0
12093903.0,0,1.0
12093903.0,1,1.0
12093903.0,2,1.0
12093903.0,3,1.0
12093903.0,4,1.0
12093903.0,5,0.0
12093903.0,10,1.0
12093903.0,11,1.0
12093903.0,12,1.0
12093903.0,14,1.0
12093903.0,15,1.0
12093903.0,16,0.0
12093903.0,25,1.0
12093903.0,26,1.0
12093903.0,27,1.0
12093903.0,28,1.0
8038691.0,0,1.0
8038691.0,1,1.0
8038691.0,2,1.0
8038691.0,3,1.0
8038691.0,4,0.0
11844904.0,0,1.0
11844904.0,1,1.0
11844904.0,2,0.0
11844904.0,3,1.0
11844904.0,4,1.0
11844904.0,5,1.0
11844904.0,6,1.0
11844904.0,7,1.0
11844904.0,8,1.0
11844904.0,9,1.0
11844904.0,10,1.0
11844904.0,11,1.0
11844904.0,12,1.0
11844904.0,13,1.0
11844904.0,14,0.0
11844904.0,15,0.0
11844904.0,16,1.0
11844904.0,17,0.0
11844904.0,18,1.0
11844904.0,19,1.0
11844904.0,20,1.0
11844904.0,21,1.0
11844904.0,22,1.0
11844904.0,23,1.0
11844904.0,24,1.0
11844904.0,25,1.0
11844904.0,26,1.0
11844904.0,27,1.0
11844904.0,28,1.0
11844904.0,29,1.0
11844904.0,30,1.0
11844904.0,31,1.0
11844904.0,32,1.0
11844904.0,33,1.0
11844904.0,34,1.0
11844904.0,35,1.0
11844904.0,36,1.0
11844904.0,37,1.0
11844904.0,38,1.0
11844904.0,39,0.0
11844904.0,40,1.0
11844904.0,41,1.0
11844904.0,42,1.0
11844904.0,43,1.0
11844904.0,44,1.0
11844904.0,45,1.0
11844904.0,46,1.0
11844904.0,47,0.0
11844904.0,48,1.0
11844904.0,49,1.0
11844904.0,50,1.0
11844904.0,51,1.0
11844904.0,52,1.0
11844904.0,53,1.0
11844904.0,54,1.0
11844904.0,55,1.0
11844904.0,56,1.0
11844904.0,57,1.0
11844904.0,58,0.0
11844904.0,59,1.0
11844904.0,60,0.0
11844904.0,61,0.0
11844904.0,62,0.0
11844904.0,63,1.0
11844904.0,64,1.0
11844904.0,65,0.0
11844904.0,66,1.0
11844904.0,67,0.0
11844904.0,68,0.0
11844904.0,69,1.0
11844904.0,70,0.0
11844904.0,71,1.0
11844904.0,72,0.0
11844904.0,73,1.0
11844904.0,74,0.0
11844904.0,75,1.0
11844904.0,76,1.0
11844904.0,77,1.0
11844904.0,78,1.0
11844904.0,79,1.0
11844904.0,80,1.0
11844904.0,81,1.0
11844904.0,82,1.0
11844904.0,83,1.0
11844904.0,84,0.0
11844904.0,85,0.0
11844904.0,86,1.0
11844904.0,87,0.0
11844904.0,88,0.0
11844904.0,89,0.0
11844904.0,90,0.0
11844904.0,91,1.0
11844904.0,92,1.0
11844904.0,93,1.0
11844904.0,94,1.0
11844904.0,95,1.0
11844904.0,96,0.0
11844904.0,97,1.0
11844904.0,98,1.0
11844904.0,99,1.0
11844904.0,100,1.0
11844904.0,101,1.0
11844904.0,102,0.0
11844904.0,103,1.0
11844904.0,104,1.0
11844904.0,105,1.0
11844904.0,106,0.0
11844904.0,107,1.0
11844904.0,108,1.0
11844904.0,109,0.0
11844904.0,110,0.0
11844904.0,111,0.0
11844904.0,112,1.0
10185478.0,0,1.0
10185478.0,1,1.0
10185478.0,2,1.0
10185478.0,3,1.0
10185478.0,4,1.0
10185478.0,5,1.0
10185478.0,6,1.0
10185478.0,7,1.0
10185478.0,8,1.0
10185478.0,9,1.0
10185478.0,10,1.0
10185478.0,11,1.0
10185478.0,12,1.0
10185478.0,13,1.0
10185478.0,14,1.0
10185478.0,15,1.0
10185478.0,16,1.0
10185478.0,17,1.0
10185478.0,18,1.0
10185478.0,19,1.0
10185478.0,20,1.0
10185478.0,21,1.0
10185478.0,22,1.0
10185478.0,23,1.0
10185478.0,24,1.0
10185478.0,25,1.0
10185478.0,26,1.0
10185478.0,27,1.0
10185478.0,28,1.0
10185478.0,29,1.0
10185478.0,30,1.0
10185478.0,31,1.0
10185478.0,32,1.0
10185478.0,33,1.0
10185478.0,34,1.0
10185478.0,35,1.0
10185478.0,36,1.0
10185478.0,37,1.0
10185478.0,38,1.0
10185478.0,39,1.0
10185478.0,40,1.0
10185478.0,41,1.0
10185478.0,42,1.0
10185478.0,43,1.0
10185478.0,44,1.0
10185478.0,45,1.0
10185478.0,46,1.0
10185478.0,47,1.0
10185478.0,48,1.0
10185478.0,49,1.0
10185478.0,50,1.0
10185478.0,51,1.0
10185478.0,52,1.0
10185478.0,53,1.0
10185478.0,54,1.0
10185478.0,55,1.0
10185478.0,56,1.0
10185478.0,57,1.0
10185478.0,58,1.0
10185478.0,59,1.0
10185478.0,60,1.0
10185478.0,61,1.0
10185478.0,62,1.0
10185478.0,63,1.0
10185478.0,64,1.0
10185478.0,65,1.0
10185478.0,66,1.0
10185478.0,67,0.0
10185478.0,68,1.0
10185478.0,75,1.0
10185478.0,82,1.0
10185478.0,83,1.0
10185478.0,84,1.0
10185478.0,85,1.0
10185478.0,86,0.0
10185478.0,91,0.0
10185478.0,92,1.0
10185478.0,93,1.0
10185478.0,94,1.0
10185478.0,95,1.0
10185478.0,96,0.0
10185478.0,97,1.0
10185478.0,98,1.0
10185478.0,99,1.0
10185478.0,100,0.0
10185478.0,101,1.0
10185478.0,102,1.0
10185478.0,103,1.0
10185478.0,104,1.0
10185478.0,105,1.0
10185478.0,106,1.0
10185478.0,107,1.0
10185478.0,108,1.0
10185478.0,109,1.0
10185478.0,123,1.0
10185478.0,124,1.0
10185478.0,125,1.0
10185478.0,126,1.0
10185478.0,127,1.0
10185478.0,128,1.0
10185478.0,129,1.0
10185478.0,130,1.0
10185478.0,131,1.0
10185478.0,132,1.0
11726970.0,0,1.0
11726970.0,1,1.0
11726970.0,2,1.0
11726970.0,3,0.0
11726970.0,4,1.0
11726970.0,5,1.0
11726970.0,6,1.0
11726970.0,7,0.0
11726970.0,8,1.0
11726970.0,9,1.0
11726970.0,10,1.0
11726970.0,11,1.0
11726970.0,12,0.0
11726970.0,13,1.0
11726970.0,14,0.0
11726970.0,15,0.0
11726970.0,16,1.0
11726970.0,17,0.0
11726970.0,18,0.0
11726970.0,19,1.0
11726970.0,20,0.0
11726970.0,21,0.0
11726970.0,22,1.0
11726970.0,23,0.0
11726970.0,24,0.0
11726970.0,25,1.0
11726970.0,26,1.0
11726970.0,27,1.0
11726970.0,28,0.0
11726970.0,29,1.0
11726970.0,30,1.0
11726970.0,31,1.0
11726970.0,32,1.0
11726970.0,33,1.0
11726970.0,34,1.0
11726970.0,35,0.0
11726970.0,36,0.0
11726970.0,37,1.0
11726970.0,38,1.0
11726970.0,39,1.0
11726970.0,40,0.0
11726970.0,41,1.0
11726970.0,42,0.0
11726970.0,43,1.0
11726970.0,44,0.0
8740504.0,0,1.0
8740504.0,1,1.0
8740504.0,2,1.0
8740504.0,3,1.0
8740504.0,4,1.0
9647169.0,0,0.0
9647169.0,1,1.0
9647169.0,2,1.0
9647169.0,3,0.0
9647169.0,4,1.0
9647169.0,5,1.0
9647169.0,6,1.0
9647169.0,7,1.0
9647169.0,8,1.0
9647169.0,9,1.0
9647169.0,10,0.0
9647169.0,11,1.0
9647169.0,12,0.0
9647169.0,13,0.0
6765970.0,0,1.0
6765970.0,1,1.0
6765970.0,2,1.0
6765970.0,3,1.0
6765970.0,4,1.0
6765970.0,5,1.0
6765970.0,6,1.0
6765970.0,7,1.0
6765970.0,8,1.0
6765970.0,9,0.0
6765970.0,10,0.0
6765970.0,11,1.0
6765970.0,12,1.0
6765970.0,13,0.0
6765970.0,14,0.0
6765970.0,15,0.0
6765970.0,16,1.0
6765970.0,17,1.0
6765970.0,18,0.0
6765970.0,19,0.0
6765970.0,24,0.0
6765970.0,25,1.0
6765970.0,26,1.0
6765970.0,27,1.0
6765970.0,28,1.0
8432028.0,0,1.0
8432028.0,1,1.0
8432028.0,2,1.0
8432028.0,3,0.0
8432028.0,13,1.0
3689420.0,0,1.0
3689420.0,1,1.0
3689420.0,2,1.0
3689420.0,3,1.0
3689420.0,4,1.0
6938960.0,0,1.0
6938960.0,1,1.0
6938960.0,2,1.0
6938960.0,3,0.0
6938960.0,4,1.0
6938960.0,5,1.0
6938960.0,6,0.0
6938960.0,7,0.0
295855.0,0,1.0
295855.0,1,1.0
295855.0,2,1.0
3684819.0,0,1.0
3684819.0,1,1.0
3684819.0,2,1.0
3684819.0,3,1.0
3684819.0,4,1.0
3684819.0,5,1.0
3684819.0,6,0.0
3684819.0,7,1.0
3684819.0,8,0.0
3684819.0,9,0.0
3684819.0,10,1.0
3684819.0,11,0.0
3684819.0,12,0.0
3684819.0,13,1.0
3684819.0,14,0.0
3684819.0,15,1.0
3684819.0,16,0.0
3684819.0,17,0.0
3684819.0,18,1.0
3684819.0,19,1.0
3684819.0,20,1.0
3684819.0,21,1.0
3684819.0,22,1.0
3684819.0,23,0.0
3684819.0,24,1.0
3684819.0,25,1.0
3684819.0,26,1.0
3684819.0,27,1.0
3684819.0,28,1.0
3684819.0,29,1.0
3684819.0,30,1.0
3684819.0,31,1.0
3684819.0,32,1.0
3684819.0,33,1.0
3684819.0,34,1.0
3684819.0,35,1.0
3684819.0,36,1.0
3684819.0,37,1.0
3684819.0,38,1.0
3684819.0,39,1.0
3684819.0,40,1.0
3684819.0,41,1.0
3684819.0,42,1.0
3684819.0,43,0.0
3684819.0,44,0.0
8822729.0,0,1.0
8822729.0,1,1.0
8822729.0,2,1.0
8822729.0,3,1.0
8822729.0,4,0.0
8822729.0,5,1.0
8822729.0,6,1.0
8822729.0,7,1.0
8822729.0,8,1.0
8822729.0,9,1.0
8822729.0,10,1.0
8822729.0,11,1.0
8822729.0,12,1.0
8822729.0,13,1.0
8822729.0,15,0.0
8822729.0,16,1.0
8822729.0,17,1.0
8822729.0,18,1.0
8822729.0,19,1.0
8822729.0,21,1.0
8822729.0,22,1.0
8822729.0,24,0.0
8822729.0,25,1.0
8822729.0,26,1.0
8822729.0,27,1.0
8822729.0,28,1.0
8822729.0,29,1.0
8822729.0,30,1.0
8822729.0,34,1.0
4587858.0,0,1.0
4587858.0,1,1.0
4587858.0,2,0.0
19489603.0,0,1.0
19489603.0,1,1.0
19489603.0,2,1.0
19489603.0,3,1.0
19489603.0,4,1.0
17480741.0,29,1.0
20247629.0,0,1.0
20247629.0,1,1.0
20247629.0,2,1.0
20247629.0,3,1.0
20247629.0,4,1.0
20247629.0,5,1.0
20247629.0,6,1.0
20247629.0,7,1.0
20247629.0,8,1.0
20247629.0,9,1.0
20247629.0,10,1.0
20247629.0,11,1.0
20247629.0,12,1.0
20247629.0,13,1.0
20247629.0,14,1.0
20247629.0,15,1.0
20247629.0,16,1.0
20247629.0,17,1.0
20247629.0,18,1.0
20247629.0,19,1.0
20247629.0,20,1.0
20247629.0,21,1.0
20247629.0,22,1.0
20247629.0,23,1.0
20247629.0,24,1.0
20247629.0,25,1.0
20247629.0,26,1.0
20247629.0,27,1.0
20247629.0,28,1.0
20247629.0,29,1.0
20247629.0,30,1.0
20247629.0,31,1.0
20247629.0,32,1.0
20247629.0,33,1.0
20247629.0,34,1.0
20247629.0,35,1.0
20247629.0,36,1.0
20247629.0,37,1.0
20247629.0,38,1.0
20247629.0,39,1.0
20247629.0,40,1.0
20247629.0,41,1.0
20247629.0,42,1.0
20247629.0,43,1.0
20247629.0,44,1.0
20247629.0,45,1.0
20247629.0,46,1.0
20247629.0,47,1.0
20247629.0,48,1.0
20247629.0,49,1.0
20247629.0,50,1.0
20247629.0,51,1.0
20247629.0,52,0.0
20247629.0,53,1.0
20247629.0,54,1.0
20247629.0,55,1.0
20247629.0,56,1.0
20247629.0,57,1.0
20247629.0,58,1.0
20247629.0,59,1.0
20247629.0,60,0.0
20247629.0,61,1.0
20247629.0,62,1.0
20247629.0,63,1.0
20247629.0,64,1.0
20247629.0,65,1.0
20247629.0,66,1.0
20247629.0,67,1.0
20247629.0,68,1.0
20247629.0,69,1.0
20247629.0,70,0.0
20247629.0,71,1.0
20247629.0,72,1.0
20247629.0,73,1.0
20247629.0,74,1.0
20247629.0,75,1.0
20247629.0,76,0.0
20247629.0,77,1.0
20247629.0,78,0.0
20247629.0,79,1.0
20247629.0,80,1.0
20247629.0,81,1.0
20247629.0,82,1.0
20247629.0,83,1.0
20247629.0,84,1.0
20247629.0,85,1.0
20247629.0,86,1.0
20247629.0,87,1.0
20247629.0,88,1.0
20247629.0,89,0.0
20247629.0,90,0.0
20247629.0,91,1.0
20247629.0,92,1.0
20247629.0,93,1.0
20247629.0,94,1.0
20247629.0,95,1.0
20247629.0,96,1.0
20247629.0,97,1.0
20247629.0,98,1.0
20247629.0,99,1.0
20247629.0,100,0.0
20247629.0,101,1.0
20247629.0,102,1.0
20247629.0,103,1.0
20247629.0,104,1.0
20247629.0,105,1.0
20247629.0,106,1.0
20247629.0,107,1.0
20247629.0,108,1.0
20247629.0,109,1.0
20247629.0,110,1.0
20247629.0,111,1.0
20247629.0,112,1.0
20247629.0,113,1.0
20247629.0,114,1.0
20247629.0,115,1.0
20247629.0,116,1.0
20247629.0,117,1.0
20247629.0,118,1.0
20247629.0,119,1.0
20247629.0,120,1.0
20247629.0,121,1.0
20247629.0,122,1.0
20247629.0,123,1.0
20247629.0,124,1.0
20247629.0,125,1.0
20247629.0,126,1.0
20247629.0,127,1.0
20247629.0,128,0.0
20247629.0,129,0.0
20247629.0,130,0.0
20247629.0,131,0.0
20247629.0,132,1.0
20247629.0,133,1.0
20247629.0,134,1.0
20247629.0,135,1.0
20247629.0,136,1.0
20247629.0,137,1.0
20247629.0,138,1.0
20247629.0,139,0.0
20247629.0,140,1.0
20247629.0,141,1.0
20247629.0,142,1.0
20247629.0,143,1.0
20247629.0,144,1.0
20247629.0,145,0.0
20247629.0,146,1.0
20247629.0,147,1.0
20247629.0,148,1.0
20247629.0,149,1.0
20247629.0,150,1.0
20247629.0,151,1.0
20247629.0,152,1.0
20247629.0,153,1.0
20247629.0,154,1.0
20247629.0,155,1.0
20247629.0,156,1.0
20247629.0,157,1.0
20247629.0,158,0.0
20247629.0,159,0.0
20247629.0,160,1.0
20247629.0,161,1.0
20247629.0,162,1.0
20247629.0,163,1.0
20247629.0,164,0.0
20247629.0,165,1.0
20247629.0,166,1.0
20247629.0,167,1.0
20247629.0,168,1.0
20247629.0,169,1.0
20098347.0,0,1.0
20098347.0,1,1.0
20098347.0,2,1.0
20098347.0,3,1.0
20098347.0,4,1.0
15447950.0,0,1.0
15447950.0,1,1.0
15447950.0,2,1.0
15447950.0,3,0.0
15447950.0,4,1.0
15447950.0,5,1.0
15447950.0,6,1.0
15447950.0,7,1.0
15447950.0,8,1.0
15447950.0,9,0.0
15447950.0,10,0.0
15447950.0,11,0.0
15447950.0,12,1.0
15447950.0,13,1.0
15447950.0,14,0.0
15447950.0,15,0.0
15447950.0,16,1.0
15447950.0,17,1.0
15447950.0,18,0.0
15447950.0,19,0.0
15447950.0,23,0.0
15447950.0,24,0.0
15447950.0,25,1.0
15447950.0,26,1.0
15447950.0,27,1.0
15447950.0,28,1.0
22817135.0,0,1.0
22817135.0,1,1.0
22817135.0,2,0.0
22817135.0,3,1.0
22817135.0,4,1.0
22817135.0,5,1.0
22817135.0,6,1.0
22817135.0,7,1.0
22817135.0,8,1.0
22817135.0,9,1.0
22817135.0,10,1.0
22817135.0,11,1.0
22817135.0,12,1.0
22817135.0,13,1.0
22817135.0,14,1.0
22817135.0,15,1.0
22817135.0,16,1.0
22817135.0,17,1.0
22817135.0,18,1.0
22817135.0,19,0.0
22817135.0,20,1.0
22817135.0,21,1.0
22817135.0,22,1.0
22817135.0,23,1.0
22817135.0,24,1.0
22817135.0,25,1.0
22817135.0,26,1.0
22817135.0,27,1.0
22817135.0,28,1.0
22817135.0,29,1.0
22817135.0,30,1.0
22817135.0,31,1.0
22817135.0,32,0.0
22817135.0,33,1.0
22817135.0,34,1.0
22817135.0,35,1.0
22817135.0,36,1.0
22817135.0,37,0.0
22817135.0,38,1.0
22817135.0,39,1.0
22817135.0,40,0.0
22817135.0,41,1.0
22817135.0,42,1.0
22817135.0,43,1.0
22817135.0,44,1.0
22817135.0,45,1.0
22817135.0,46,1.0
22817135.0,47,0.0
22817135.0,48,1.0
22817135.0,49,1.0
22817135.0,50,1.0
22817135.0,51,1.0
22817135.0,52,1.0
22817135.0,53,0.0
22817135.0,54,1.0
22817135.0,55,0.0
22817135.0,56,0.0
22817135.0,57,0.0
22817135.0,58,1.0
22817135.0,59,0.0
22817135.0,60,1.0
22817135.0,61,0.0
22817135.0,62,1.0
22817135.0,69,1.0
22817135.0,123,1.0
22817135.0,124,1.0
22817135.0,125,1.0
22817135.0,126,1.0
22817135.0,127,1.0
22817135.0,128,0.0
22817135.0,129,1.0
22817135.0,130,0.0
22150704.0,0,1.0
22150704.0,1,1.0
22150704.0,2,1.0
22150704.0,3,0.0
22150704.0,4,0.0
19736801.0,0,1.0
19736801.0,1,1.0
19736801.0,2,1.0
19736801.0,3,0.0
19736801.0,4,1.0
23924190.0,0,1.0
23924190.0,1,1.0
23924190.0,2,1.0
23924190.0,3,1.0
23924190.0,4,1.0
23924190.0,5,1.0
23924190.0,6,1.0
23924190.0,7,1.0
23924190.0,8,1.0
23924190.0,9,1.0
23924190.0,10,1.0
23924190.0,11,1.0
23924190.0,12,1.0
23924190.0,13,1.0
23924190.0,14,1.0
23924190.0,15,1.0
23924190.0,16,1.0
23924190.0,17,1.0
23924190.0,18,1.0
23924190.0,19,1.0
23924190.0,20,1.0
23924190.0,21,1.0
23924190.0,22,1.0
23924190.0,23,1.0
23924190.0,24,1.0
23924190.0,25,1.0
23924190.0,26,1.0
23924190.0,27,1.0
23924190.0,28,1.0
23924190.0,29,1.0
23924190.0,30,1.0
23924190.0,31,1.0
23924190.0,32,0.0
23924190.0,33,1.0
23924190.0,34,1.0
23924190.0,35,1.0
23924190.0,36,1.0
23924190.0,37,0.0
23924190.0,38,1.0
23924190.0,39,1.0
23924190.0,40,1.0
23924190.0,41,1.0
23924190.0,42,0.0
23924190.0,43,1.0
23924190.0,44,1.0
23924190.0,63,1.0
23924190.0,64,1.0
23924190.0,65,1.0
23924190.0,66,1.0
23924190.0,67,0.0
23924190.0,68,1.0
23924190.0,69,1.0
21273731.0,0,1.0
21273731.0,1,1.0
21273731.0,2,1.0
21273731.0,3,1.0
21273731.0,4,1.0
21273731.0,5,1.0
21273731.0,6,1.0
21273731.0,7,1.0
21273731.0,8,1.0
21273731.0,9,1.0
21273731.0,10,1.0
21273731.0,11,1.0
21273731.0,12,1.0
21273731.0,13,1.0
21273731.0,14,1.0
21273731.0,15,1.0
21273731.0,16,1.0
21273731.0,17,0.0
21273731.0,18,1.0
21273731.0,19,1.0
21273731.0,20,1.0
21273731.0,21,1.0
21273731.0,22,1.0
21273731.0,23,1.0
21273731.0,24,0.0
21273731.0,25,1.0
21273731.0,26,1.0
21273731.0,27,1.0
21273731.0,28,1.0
21273731.0,29,1.0
21273731.0,30,1.0
21273731.0,31,1.0
21273731.0,32,1.0
21273731.0,33,1.0
21273731.0,34,1.0
21273731.0,35,1.0
21273731.0,36,1.0
21273731.0,37,1.0
21273731.0,38,1.0
21273731.0,39,1.0
21273731.0,40,1.0
21273731.0,41,1.0
21273731.0,42,1.0
21273731.0,43,1.0
21273731.0,44,1.0
21273731.0,45,1.0
21273731.0,46,1.0
21273731.0,47,1.0
21273731.0,48,1.0
21273731.0,49,1.0
21273731.0,50,1.0
21273731.0,51,1.0
21273731.0,52,1.0
23657012.0,0,1.0
23657012.0,1,1.0
23657012.0,2,1.0
23657012.0,3,0.0
23657012.0,4,1.0
20587035.0,0,1.0
20587035.0,1,1.0
