user_id,skill_id,correct
25351103.0,0,1
26431934.0,0,1
26431934.0,1,0
25416257.0,4,0
25416257.0,11,1
25416257.0,12,1
25416257.0,13,1
24831569.0,0,1
24831569.0,1,1
24831569.0,2,1
24831569.0,3,1
24831569.0,4,1
24831569.0,5,0
24831569.0,7,0
24831569.0,9,1
24831569.0,12,0
25146967.0,0,0
24526621.0,0,1
24526621.0,7,0
25148851.0,0,1
30987408.0,0,1
28367886.0,0,1
28367886.0,1,1
28367886.0,2,1
27336113.0,13,0
27819747.0,0,1
32774980.0,0,1
32774980.0,1,0
25957542.0,0,1
25957542.0,1,0
25957542.0,2,0
27532866.0,0,1
27532866.0,1,0
26389008.0,0,1
26389008.0,2,1
26389008.0,3,1
26389008.0,4,0
26389008.0,5,0
26719244.0,0,1
32436132.0,0,1
32436132.0,1,1
32436132.0,2,1
26587364.0,0,1
26587364.0,1,1
26587364.0,2,1
26136899.0,0,1
26136899.0,1,1
26136899.0,2,1
26136899.0,3,1
26136899.0,4,1
26136899.0,5,1
26136899.0,6,0
26136899.0,7,1
26136899.0,8,0
26136899.0,9,1
26136899.0,10,0
26136899.0,11,0
26136899.0,12,0
26136899.0,13,0
26393358.0,0,1
26393358.0,1,0
32447235.0,0,1
29668202.0,0,1
29668202.0,1,0
26531636.0,0,1
26531636.0,1,1
26969834.0,0,1
26969834.0,1,1
26969834.0,2,1
26969834.0,3,1
26969834.0,4,1
26969834.0,5,0
31001599.0,0,1
30680475.0,0,1
30680475.0,1,1
30680475.0,2,1
25864613.0,0,1
37057977.0,0,1
37107552.0,0,1
37107552.0,1,1
36335263.0,0,1
36335263.0,1,0
36335263.0,2,0
36831575.0,5,0
36775365.0,4,0
35979550.0,1,0
35979550.0,3,0
36552189.0,0,1
36552189.0,1,1
36552189.0,2,1
36552189.0,3,1
36552189.0,4,0
36552189.0,5,0
36552189.0,7,0
36552189.0,9,0
35967245.0,0,1
35967245.0,1,1
35967245.0,2,1
35967245.0,3,1
36559508.0,0,1
36559508.0,1,1
36559508.0,2,1
36559508.0,3,1
36559508.0,4,0
36559508.0,5,1
36559508.0,6,0
36559508.0,7,1
36559508.0,8,1
36559508.0,9,1
36559508.0,10,1
36559508.0,11,0
36559508.0,12,0
36559508.0,13,0
36244996.0,0,1
36244996.0,1,0
33727259.0,0,1
33727259.0,1,1
33727259.0,2,1
33727259.0,3,1
33727259.0,4,0
33727259.0,5,1
33727259.0,6,0
33727259.0,7,1
33727259.0,8,1
33727259.0,9,1
33727259.0,10,1
33727259.0,11,1
33727259.0,12,1
33727259.0,13,1
36075071.0,0,1
36346321.0,0,1
36346321.0,1,1
36346321.0,2,1
34816503.0,0,1
36402662.0,0,1
36605605.0,0,1
36605605.0,1,1
36605605.0,2,0
35495038.0,0,1
34805559.0,0,1
34805559.0,1,1
34805559.0,2,1
34805559.0,3,1
34805559.0,4,0
34805559.0,5,0
35856753.0,0,1
36579050.0,0,1
36579050.0,1,1
36579050.0,2,1
36402438.0,0,1
36402438.0,1,1
36402438.0,2,1
35988518.0,11,0
34367945.0,0,1
34367945.0,1,1
36933150.0,0,1
36933150.0,1,0
36933150.0,2,1
36398712.0,0,1
36398712.0,1,1
36398712.0,2,1
36398712.0,3,1
36398712.0,4,1
36398712.0,5,1
36398712.0,6,1
36398712.0,7,1
36398712.0,8,1
36398712.0,9,1
36398712.0,10,1
36398712.0,11,1
36398712.0,12,1
36019521.0,0,1
33730537.0,0,1
37139123.0,0,1
37149757.0,0,1
37149757.0,1,0
37152875.0,0,1
37152875.0,1,1
37152875.0,2,1
37152875.0,3,1
37152875.0,4,1
37161526.0,0,1
37161526.0,1,0
37162378.0,0,1
37162378.0,1,0
37164354.0,0,1
37164354.0,1,1
37164354.0,2,1
37166740.0,0,1
37166740.0,1,1
37166740.0,2,1
37170612.0,0,1
37170612.0,1,0
37170612.0,2,0
37173649.0,1,0
37185483.0,0,0
37185483.0,1,1
37185483.0,2,0
37187176.0,0,1
37187176.0,1,1
37187176.0,2,0
37187176.0,3,0
37192348.0,0,1
37192348.0,1,0
37193326.0,0,1
37206786.0,0,1
37206786.0,1,0
37233822.0,0,0
37247570.0,0,1
37247570.0,1,0
37247570.0,2,1
37248641.0,5,0
37247712.0,0,1
37263087.0,0,1
37283723.0,0,1
37308223.0,0,1
37308223.0,1,1
37308223.0,2,1
37343651.0,0,1
37343651.0,1,1
37343651.0,2,1
37343651.0,3,0
37343651.0,4,0
37343651.0,5,1
37343651.0,7,0
37343651.0,9,0
37343651.0,11,0
37362678.0,0,1
37362678.0,1,1
37362678.0,2,1
37362678.0,3,1
37362678.0,4,0
37323441.0,0,1
37191982.0,9,0
37191047.0,0,1
37191047.0,1,1
37191047.0,2,1
37281537.0,0,1
37281537.0,1,1
37281537.0,2,1
37281537.0,3,1
37281537.0,4,0
37281537.0,5,1
37281537.0,6,0
37281537.0,7,1
37281537.0,8,0
37281537.0,9,1
37281537.0,10,0
37281537.0,11,0
37385800.0,5,0
37399938.0,0,0
37441807.0,5,1
37507231.0,0,1
37507231.0,1,0
37507231.0,2,0
37507231.0,3,0
37507231.0,9,0
37511615.0,0,1
37511615.0,1,1
37610823.0,0,1
37610823.0,1,1
37610823.0,2,1
37610823.0,3,1
37610823.0,4,1
37610823.0,5,1
37610823.0,6,1
37610823.0,7,1
37610823.0,8,1
37610823.0,9,1
37610823.0,10,1
37640859.0,0,1
37640859.0,1,0
37651334.0,0,1
37651334.0,1,0
37684914.0,0,1
37692300.0,0,1
37692300.0,1,1
37692300.0,2,1
37692300.0,3,1
37692300.0,4,0
37692300.0,5,1
37721250.0,0,1
37721250.0,1,1
37721250.0,2,1
37715493.0,0,1
37723105.0,0,1
37723105.0,1,0
37737811.0,0,1
37749034.0,0,0
37749034.0,1,0
37752241.0,0,1
37755944.0,0,0
37763493.0,0,1
37763493.0,1,1
37763493.0,2,1
37763493.0,3,1
37763493.0,4,1
37763493.0,5,1
37763493.0,6,1
37763493.0,7,1
37763493.0,8,1
37763493.0,9,1
37763493.0,10,1
37763493.0,11,1
37763493.0,12,1
37763493.0,13,1
37764918.0,0,1
37764918.0,1,1
37764918.0,2,1
37764918.0,3,1
37766993.0,0,1
37766993.0,1,1
37766993.0,2,1
37766993.0,3,1
37766993.0,4,0
37773741.0,0,1
37773741.0,1,1
37773741.0,2,1
37773741.0,3,1
37773741.0,4,1
37773741.0,5,1
37773741.0,6,0
37799537.0,0,1
37799537.0,1,1
37799537.0,2,1
37839702.0,0,1
37845484.0,3,1
37845484.0,4,0
37845484.0,11,1
37860264.0,0,1
37864448.0,0,1
37864448.0,1,1
37893131.0,0,1
37893131.0,1,1
37893131.0,2,0
37945014.0,0,1
37945014.0,1,1
37945014.0,2,1
37945014.0,3,1
37945014.0,4,0
37945014.0,5,1
37945014.0,6,0
38007322.0,0,1
38007322.0,1,1
38007322.0,2,1
38007322.0,3,1
38007322.0,9,0
38007322.0,11,0
38038214.0,0,1
38038214.0,1,1
38038214.0,2,1
38065654.0,2,0
38065654.0,3,0
38065654.0,4,0
38065654.0,5,0
38065654.0,6,0
38065654.0,7,0
38065654.0,8,0
38065654.0,9,0
38065654.0,10,0
38065654.0,11,0
38065654.0,12,0
38065654.0,13,0
38066142.0,0,1
38066142.0,1,0
38066142.0,2,1
38101852.0,0,1
38101852.0,1,1
38101852.0,2,1
38134780.0,0,0
38137698.0,0,1
38052732.0,0,1
37889008.0,0,1
37889008.0,1,0
37881066.0,0,1
37881066.0,1,1
37881066.0,2,1
37881066.0,3,1
37881066.0,4,1
37881066.0,5,1
37881066.0,6,0
38157592.0,0,1
38157592.0,1,1
38157592.0,2,1
38157592.0,3,1
38157592.0,4,1
38157592.0,5,1
38157592.0,6,1
38157592.0,7,1
38157592.0,8,1
38157592.0,9,1
38157592.0,10,1
38157592.0,11,1
38157592.0,12,1
38157592.0,13,1
38176272.0,0,1
38181431.0,0,1
38181431.0,1,1
38181431.0,2,1
38217733.0,0,1
38255754.0,0,1
38294386.0,0,1
38297789.0,0,1
38297789.0,1,1
38297789.0,2,1
38297789.0,3,1
38297789.0,4,1
38297789.0,5,1
38297789.0,6,0
38297789.0,7,1
38297789.0,8,1
38297789.0,9,1
38297789.0,10,0
38297789.0,11,1
38297789.0,12,0
38328336.0,0,1
38341938.0,0,1
38349491.0,0,1
38349491.0,1,1
38349491.0,2,1
38349491.0,3,1
38349491.0,4,1
38391367.0,0,1
38333540.0,0,1
38333540.0,7,0
38333540.0,9,0
38560764.0,0,0
38575045.0,0,1
38575045.0,1,1
38575045.0,2,1
38575045.0,3,1
38606307.0,0,1
38606307.0,1,1
38606307.0,2,1
38610183.0,0,1
38610183.0,1,1
38620583.0,0,1
38620583.0,1,1
38620583.0,2,0
38620583.0,3,0
38638137.0,0,1
38638137.0,1,1
38663412.0,0,1
38663412.0,1,1
38663412.0,2,1
38663412.0,3,1
38663412.0,4,0
38663412.0,5,1
38663412.0,6,1
38663412.0,7,1
38663412.0,8,1
38750216.0,0,1
38750216.0,1,0
38820524.0,0,1
38820524.0,1,1
38820524.0,2,1
38820524.0,3,1
38820524.0,4,1
38842658.0,11,1
38845103.0,0,1
38868799.0,0,0
38908627.0,0,0
38908627.0,1,0
38994812.0,0,1
38994812.0,1,1
38994812.0,2,1
38993808.0,0,1
38993808.0,1,1
38993808.0,2,1
38993808.0,3,1
38993808.0,4,1
38993808.0,5,1
38906384.0,0,1
38906384.0,1,1
38906384.0,2,1
38561007.0,0,1
38561007.0,6,0
39005874.0,9,0
39022120.0,0,1
39022120.0,1,1
39078564.0,0,1
39078564.0,1,1
39078564.0,2,1
39078564.0,3,1
39078564.0,4,1
39078564.0,6,1
39078564.0,7,1
39078564.0,8,1
39078564.0,9,1
39078564.0,10,1
39145093.0,0,1
39145093.0,1,1
39145093.0,2,1
39145093.0,3,1
39145093.0,4,1
39145093.0,5,1
39145093.0,6,0
39145093.0,7,1
39145093.0,8,1
39145093.0,9,1
39145093.0,10,1
39145093.0,11,1
39145093.0,12,1
39145093.0,13,1
39172163.0,0,1
39172163.0,1,1
39187981.0,0,1
39187981.0,1,1
39187981.0,2,1
39187981.0,3,1
39187981.0,4,1
39187981.0,5,1
39187981.0,9,1
39187981.0,10,1
39200345.0,0,1
39200345.0,1,1
39200345.0,2,1
39271353.0,0,1
39271353.0,1,1
39271353.0,2,1
39271353.0,3,1
39271353.0,4,1
39271353.0,5,1
39271353.0,6,1
39271353.0,7,1
39271353.0,8,1
39271353.0,9,1
39271353.0,10,1
39271353.0,11,1
39271353.0,12,1
39271353.0,13,1
39277842.0,0,1
39277842.0,1,0
39277842.0,2,1
39277842.0,3,1
39277842.0,5,0
39277842.0,9,0
39277842.0,10,0
39277842.0,11,0
39281555.0,0,1
39281555.0,1,1
39281555.0,2,1
39281555.0,3,1
39281555.0,4,1
39281555.0,5,1
39281555.0,6,0
39281555.0,7,1
39281555.0,8,1
39383080.0,0,1
39383080.0,1,1
39383080.0,2,1
39410355.0,0,1
39410355.0,1,1
39410355.0,2,1
39410355.0,3,1
39410355.0,4,1
39410355.0,5,1
39410355.0,6,0
39410355.0,7,1
39410355.0,8,1
39410355.0,9,1
39410355.0,10,1
39410355.0,11,1
39410355.0,12,1
39410355.0,13,0
39487315.0,0,1
39487315.0,1,1
39487315.0,2,1
39487315.0,3,1
39487315.0,4,1
39487315.0,5,1
39487315.0,6,0
39487315.0,7,1
39487315.0,8,1
39487315.0,9,1
39487315.0,10,1
39487315.0,11,1
39487315.0,12,1
39487315.0,13,0
39253931.0,3,0
39253931.0,4,0
39253931.0,5,0
39253931.0,6,0
39253931.0,7,0
39253931.0,8,0
39253931.0,9,0
39253931.0,10,0
39534473.0,0,1
39534473.0,1,0
39538181.0,0,1
39538181.0,1,1
39538181.0,2,1
39544313.0,0,1
39544313.0,1,1
39544313.0,2,1
39544313.0,3,0
39565021.0,0,1
39571277.0,0,1
39571277.0,1,1
39597328.0,0,0
39597328.0,1,1
39597328.0,2,1
39598828.0,0,1
39598828.0,1,1
39598828.0,2,1
39598828.0,3,1
39606044.0,0,1
39606773.0,0,1
39606773.0,1,1
39606773.0,3,1
39639593.0,0,1
39639593.0,1,1
39681343.0,0,1
39681343.0,1,1
39681343.0,2,1
39669761.0,0,1
39669761.0,1,1
39669761.0,2,0
39669761.0,3,0
39669761.0,4,0
39669761.0,5,0
39669761.0,6,0
39669761.0,7,0
39669761.0,8,0
39669761.0,9,0
39669761.0,10,0
39669761.0,11,0
39669761.0,12,0
39669761.0,13,0
39495846.0,0,1
39193193.0,3,0
39193193.0,4,0
39193193.0,6,0
39193193.0,8,0
39193193.0,9,0
39193193.0,10,0
39193193.0,11,0
39193193.0,12,0
39193193.0,13,0
39807540.0,1,0
39807540.0,2,0
39807540.0,3,0
39807540.0,4,0
39807540.0,5,0
39807540.0,6,0
39807540.0,7,0
39807540.0,8,0
39807540.0,9,0
39807540.0,10,0
39807540.0,11,0
39807540.0,12,0
39807540.0,13,0
39808343.0,0,1
39808343.0,1,1
39808343.0,2,1
39920454.0,0,1
39920454.0,1,1
39920454.0,2,1
39920454.0,3,1
39920454.0,4,1
39920454.0,5,1
39920454.0,6,0
39920454.0,7,1
39920454.0,8,0
39920454.0,9,1
39938625.0,0,1
40016020.0,0,1
40016020.0,1,1
40016020.0,2,1
40019575.0,0,1
40019575.0,1,1
40019575.0,2,1
40021992.0,0,1
40021992.0,1,1
40021992.0,2,1
40021992.0,3,1
40021992.0,4,1
40021992.0,5,1
40021992.0,6,0
40021992.0,7,1
40021992.0,8,0
40021992.0,9,1
40021992.0,10,1
40021992.0,11,1
40021992.0,12,1
40021992.0,13,1
40034345.0,0,1
40034345.0,1,0
40034345.0,2,1
40034345.0,3,0
40034345.0,5,0
40099290.0,0,1
40099290.0,1,1
40099290.0,2,1
40230829.0,0,1
40230829.0,1,1
40230829.0,2,1
40230829.0,3,1
40230829.0,4,1
40230829.0,5,1
40230829.0,6,0
40230829.0,7,1
40230829.0,8,1
40230829.0,9,1
40230829.0,10,1
40230829.0,11,1
40230829.0,12,1
40230829.0,13,0
40232687.0,0,1
40232687.0,1,0
40232687.0,2,1
40232687.0,3,1
40232687.0,4,0
40232687.0,5,0
40232687.0,6,0
40232687.0,7,0
40232687.0,8,0
40241926.0,0,1
40241926.0,1,1
40241926.0,2,1
40251746.0,0,1
40251746.0,1,1
40251746.0,2,1
40251746.0,3,0
40253620.0,0,1
40253620.0,1,1
40253620.0,2,1
40254294.0,0,1
40254294.0,1,1
40254294.0,2,1
40276487.0,0,1
40276487.0,1,1
40276487.0,2,1
40276487.0,3,1
40276487.0,4,0
40276487.0,5,1
40276487.0,6,0
40276487.0,7,0
40279313.0,0,1
40281101.0,0,1
40281724.0,2,0
40281724.0,11,0
40281724.0,12,0
40281724.0,13,0
40308665.0,0,1
40308665.0,9,1
40308665.0,10,0
40308665.0,13,0
40321481.0,0,1
40323237.0,0,1
40323237.0,1,0
40323237.0,2,1
40323237.0,3,0
40323865.0,0,1
40323865.0,1,1
40323865.0,2,1
40333607.0,10,1
40333607.0,11,0
40333607.0,12,0
40333607.0,13,0
40364547.0,0,1
40364547.0,1,1
40364547.0,2,1
40364547.0,3,1
40364547.0,4,1
40382410.0,0,1
40382410.0,2,1
40382410.0,9,0
40383560.0,0,1
40383560.0,1,1
40437630.0,0,1
40437630.0,1,1
40437630.0,2,1
40454929.0,0,1
40454929.0,1,1
40454929.0,2,0
40456787.0,0,1
40456787.0,1,1
40456787.0,2,1
40456787.0,3,1
40456787.0,4,1
40456787.0,5,1
40456787.0,6,0
40456787.0,7,1
40456787.0,8,1
40456787.0,9,1
40456787.0,10,1
40456787.0,11,1
40456787.0,12,1
40456787.0,13,1
40482398.0,0,1
40482398.0,1,1
40482398.0,2,1
40482398.0,3,1
40482398.0,4,0
40482398.0,5,1
40482398.0,7,1
40482398.0,8,0
40482398.0,9,1
40482398.0,10,0
40482398.0,11,0
40482398.0,12,1
40482398.0,13,0
40486095.0,0,1
40486095.0,1,1
40486095.0,2,1
40524371.0,0,1
40524371.0,1,1
40540521.0,0,1
40540521.0,1,1
40540521.0,2,1
40540521.0,3,1
40540521.0,4,0
40540521.0,5,1
40540521.0,6,0
40540521.0,7,1
40540521.0,9,0
40540521.0,10,0
40614913.0,0,1
40614913.0,1,1
40614913.0,2,1
40614913.0,3,1
40614913.0,4,0
40614913.0,5,1
40614913.0,6,0
40614913.0,7,1
40614913.0,8,1
40678626.0,0,1
39766379.0,0,1
40723753.0,0,1
40723753.0,1,1
40723753.0,2,1
40748259.0,11,0
40761273.0,0,1
40761273.0,1,0
40769279.0,0,1
40769279.0,1,1
40769279.0,2,1
40769279.0,3,1
40769279.0,4,1
40769279.0,5,1
40769279.0,6,0
40769279.0,7,1
40769279.0,8,0
40769279.0,9,0
40772336.0,0,1
40772336.0,1,0
40787840.0,0,1
40844268.0,2,1
40847802.0,0,1
40847802.0,1,1
40847802.0,2,1
40847802.0,3,1
40847802.0,4,1
40847802.0,5,1
40847802.0,6,0
40847802.0,7,1
40847802.0,8,0
40847802.0,9,1
40847802.0,10,0
40847802.0,11,1
40847802.0,12,1
40847802.0,13,1
40867452.0,0,1
40867452.0,1,1
40867452.0,2,1
40867452.0,3,1
40867452.0,4,1
40867452.0,5,1
40867452.0,6,1
40867452.0,7,1
40867452.0,8,1
40867452.0,9,1
40867452.0,10,0
40867452.0,11,1
40923299.0,0,1
40923299.0,1,1
40923299.0,2,1
40923299.0,3,1
40923299.0,4,1
40923299.0,5,1
40923299.0,6,1
40923299.0,7,1
40923299.0,8,0
40923299.0,9,1
40923299.0,10,0
40981913.0,0,0
40983501.0,0,1
40983501.0,1,1
40983501.0,2,1
40983501.0,3,1
40983501.0,4,1
40983501.0,5,1
40983501.0,6,0
40983501.0,7,1
40983501.0,8,0
41053624.0,6,0
41058341.0,0,1
41058341.0,1,1
41058341.0,2,1
41058341.0,3,1
41058341.0,4,1
41067228.0,0,1
41067228.0,1,1
41067228.0,2,1
41067228.0,3,1
41067228.0,4,0
41067228.0,5,1
41067228.0,6,0
41067228.0,7,1
41067228.0,8,0
41067228.0,9,1
41067228.0,10,0
41067228.0,11,0
41067228.0,12,1
41067228.0,13,1
41101439.0,0,1
41072255.0,0,1
41072255.0,1,0
41158313.0,0,1
41158313.0,1,1
41195622.0,0,1
41195622.0,1,1
41195622.0,2,1
41195622.0,3,1
41195622.0,4,0
41195622.0,9,0
41299217.0,0,1
41299217.0,1,0
41334524.0,0,1
41334524.0,1,0
41353837.0,0,0
41414231.0,0,1
41414231.0,1,1
41414231.0,2,1
41414231.0,3,1
41414231.0,4,1
41414231.0,5,0
41414231.0,6,0
41414231.0,7,1
41414231.0,8,1
41414231.0,9,1
41414231.0,10,1
41414231.0,11,1
41414231.0,12,1
41414231.0,13,1
41563811.0,0,1
41563811.0,1,0
41563811.0,3,0
41563811.0,4,0
41563811.0,7,0
41618972.0,0,0
41626693.0,3,1
41626693.0,4,0
41626693.0,5,0
41626693.0,11,0
41626693.0,12,0
41626693.0,13,0
41664530.0,0,1
41664530.0,1,1
41664530.0,2,1
41664530.0,3,1
41700530.0,0,1
41700530.0,1,1
41700530.0,2,1
41771630.0,0,1
41771630.0,1,1
41771630.0,2,1
41771630.0,12,0
41783447.0,0,1
41783447.0,1,1
41783447.0,2,0
41783447.0,3,1
41799454.0,0,1
41799454.0,1,1
41799454.0,2,1
40721811.0,0,1
41829581.0,0,1
41829581.0,1,1
41829581.0,2,1
41829581.0,3,1
41829581.0,4,0
41829581.0,5,1
41829581.0,6,0
41829581.0,7,1
41829581.0,8,0
41829581.0,9,1
41829581.0,10,0
41829581.0,11,0
41829581.0,12,1
41829581.0,13,1
41834616.0,0,0
41834616.0,1,0
41844933.0,0,1
41844933.0,1,1
41844933.0,2,1
41844933.0,3,1
41844933.0,4,1
41844933.0,5,1
41844933.0,6,0
41844933.0,7,1
41844933.0,8,1
41844933.0,9,1
41844933.0,10,1
41844933.0,11,1
41844933.0,12,1
41844933.0,13,1
41846936.0,0,1
41846936.0,1,1
41846936.0,2,1
41846936.0,3,1
41846936.0,4,1
41846936.0,5,1
41846936.0,6,0
41846936.0,7,1
41846936.0,8,1
41846936.0,9,1
41846936.0,10,1
41846936.0,11,1
41846936.0,12,1
41846936.0,13,1
41911721.0,0,1
41911721.0,1,1
41911721.0,2,1
41911721.0,3,1
41911721.0,4,1
41919185.0,13,0
41937784.0,0,1
41941125.0,0,1
41941125.0,1,1
41941125.0,2,1
41941125.0,3,1
41941125.0,4,0
41941125.0,5,1
41941125.0,6,0
41941125.0,7,1
41941125.0,8,1
41941125.0,9,1
41942050.0,0,1
41942050.0,1,1
41942050.0,2,1
41942050.0,3,1
41942050.0,4,1
41942050.0,5,1
41942050.0,6,1
41942050.0,7,1
41942050.0,8,1
41982004.0,0,1
41982004.0,1,1
41982004.0,2,1
41982004.0,3,1
41982004.0,4,0
41982004.0,5,0
42021405.0,0,1
42021405.0,12,0
42034580.0,0,1
42034580.0,1,1
42034580.0,2,1
42035448.0,0,1
42035448.0,1,1
42035448.0,2,1
42035448.0,3,1
42035448.0,4,1
42035448.0,5,1
42035448.0,6,1
42035448.0,7,1
42035448.0,8,1
42035448.0,9,1
42035448.0,10,1
42035448.0,11,1
42035448.0,12,1
42035448.0,13,1
42042931.0,0,1
42042931.0,1,0
42042931.0,2,1
42042931.0,3,0
42059070.0,0,1
42059070.0,1,1
42059070.0,2,1
42059070.0,3,1
42059070.0,4,1
42059070.0,5,1
42059070.0,6,0
42059070.0,7,1
42059070.0,9,0
42059070.0,10,0
42062135.0,0,1
42062135.0,1,1
42062135.0,2,1
42099278.0,0,1
42099278.0,1,1
42099278.0,2,1
42099278.0,3,1
42099278.0,4,1
42099278.0,5,1
42099278.0,6,1
42099278.0,7,1
42099278.0,8,1
42099278.0,9,1
42099278.0,10,1
42099278.0,11,1
42099278.0,12,1
42099278.0,13,1
42125831.0,0,1
42125831.0,1,1
42125831.0,2,1
42125831.0,3,1
42125831.0,4,1
42125831.0,5,1
42125831.0,6,0
42131096.0,4,1
42131096.0,5,0
42131096.0,6,0
42131096.0,11,0
42142165.0,0,1
42142165.0,1,0
42142582.0,0,1
42142582.0,1,1
42142582.0,2,1
42142582.0,3,1
42142582.0,4,0
42142582.0,5,0
42142582.0,6,0
42142582.0,7,0
42142582.0,8,0
42142582.0,9,0
42142582.0,10,0
42142582.0,11,0
42142582.0,12,0
42142582.0,13,0
42149007.0,0,1
42149007.0,1,1
42149007.0,2,1
42149007.0,3,1
42149007.0,4,0
42149007.0,5,1
42149007.0,6,0
42149007.0,7,1
42149007.0,8,1
42149007.0,9,1
42149007.0,10,1
42149007.0,11,1
42149007.0,12,1
42149007.0,13,1
42157328.0,0,1
42157328.0,1,1
42157328.0,2,1
42157328.0,3,1
42157328.0,4,1
42157328.0,5,1
42157328.0,6,0
42157328.0,7,1
42157328.0,8,1
42157328.0,9,1
42157328.0,10,1
42176539.0,0,1
42176539.0,1,1
42176539.0,2,1
42176539.0,3,1
42176539.0,4,0
42176539.0,5,1
42176539.0,6,0
42176539.0,7,1
42176539.0,8,0
42176539.0,9,1
42176539.0,11,1
42191501.0,0,0
42193319.0,0,1
42193319.0,1,1
42193319.0,2,1
42193319.0,3,1
42193319.0,4,1
42193319.0,5,0
42193319.0,6,0
42193319.0,7,1
42193319.0,8,0
42193319.0,9,1
42193319.0,10,1
42193319.0,11,1
42193319.0,12,1
42193319.0,13,1
42206728.0,0,1
42206728.0,1,0
42206728.0,3,0
42208228.0,1,0
42208228.0,2,0
42208358.0,0,1
42208358.0,1,1
42208358.0,2,1
42208358.0,3,1
42208358.0,4,1
42208358.0,5,0
42208358.0,6,0
42208358.0,7,1
42208358.0,8,1
42208358.0,9,1
42208358.0,10,1
42208358.0,11,1
42208358.0,12,1
42208358.0,13,1
42208396.0,0,1
42208396.0,1,1
42208396.0,2,1
42208396.0,5,0
42211777.0,0,1
42211777.0,1,0
42219663.0,0,1
42219663.0,1,1
42219663.0,2,1
42219663.0,3,1
42219663.0,4,0
42219663.0,5,0
42219663.0,6,0
42219900.0,0,1
42219900.0,1,0
42219900.0,2,1
42219900.0,3,1
42219900.0,4,0
42219900.0,6,0
42219900.0,11,0
42220206.0,0,0
42226547.0,0,0
42230588.0,0,1
42230588.0,1,0
